thresh,video,frame,x,y,w,h,class
0.450000,videoplayback_001_1.webm,125,187,154,20,25,merge
0.450000,videoplayback_001_1.webm,126,184,153,20,25,merge
0.450000,videoplayback_001_1.webm,127,180,151,21,27,merge
0.450000,videoplayback_001_1.webm,128,179,152,21,25,merge
0.450000,videoplayback_001_1.webm,129,174,151,20,27,merge
0.450000,videoplayback_001_1.webm,130,171,150,22,27,merge
0.450000,videoplayback_001_1.webm,131,168,150,23,26,merge
0.450000,videoplayback_001_1.webm,132,162,149,25,27,addedLane
0.450000,videoplayback_001_1.webm,133,159,148,22,28,merge
0.450000,videoplayback_001_1.webm,134,156,149,21,25,pedestrianCrossing
0.450000,videoplayback_001_1.webm,135,151,149,20,26,pedestrianCrossing
0.450000,videoplayback_001_1.webm,136,144,148,23,27,pedestrianCrossing
0.450000,videoplayback_001_1.webm,137,137,148,22,25,addedLane
0.450000,videoplayback_001_1.webm,138,132,147,21,25,addedLane
0.450000,videoplayback_001_1.webm,139,123,144,24,28,addedLane
0.450000,videoplayback_001_1.webm,140,117,140,27,32,addedLane
0.450000,videoplayback_001_1.webm,141,108,137,27,34,addedLane
0.450000,videoplayback_001_1.webm,142,100,132,29,40,addedLane
0.450000,videoplayback_001_1.webm,143,91,129,29,42,addedLane
0.450000,videoplayback_001_1.webm,145,71,125,34,38,addedLane
0.450000,videoplayback_001_1.webm,146,58,119,46,44,addedLane
0.450000,videoplayback_001_1.webm,149,16,106,59,64,addedLane
0.450000,videoplayback_001_1.webm,150,8,98,56,70,pedestrianCrossing
0.450000,videoplayback_001_1.webm,151,3,94,42,73,signalAhead
0.450000,videoplayback_001_2.webm,14,250,186,14,17,school
0.450000,videoplayback_001_2.webm,16,242,184,22,22,turnLeft
0.450000,videoplayback_001_2.webm,16,565,157,22,27,pedestrianCrossing
0.450000,videoplayback_001_2.webm,17,576,160,22,25,signalAhead
0.450000,videoplayback_001_2.webm,18,241,180,19,25,signalAhead
0.450000,videoplayback_001_2.webm,19,238,177,22,29,signalAhead
0.450000,videoplayback_001_2.webm,19,607,153,29,34,rampSpeedAdvisory50
0.450000,videoplayback_001_2.webm,20,235,176,21,30,signalAhead
0.450000,videoplayback_001_2.webm,21,232,176,26,29,signalAhead
0.450000,videoplayback_001_2.webm,21,651,140,43,48,signalAhead
0.450000,videoplayback_001_2.webm,22,227,174,29,29,signalAhead
0.450000,videoplayback_001_2.webm,22,676,140,27,46,rampSpeedAdvisory50
0.450000,videoplayback_001_2.webm,23,228,174,24,30,signalAhead
0.450000,videoplayback_001_2.webm,24,227,172,23,33,signalAhead
0.450000,videoplayback_001_2.webm,25,225,173,24,32,signalAhead
0.450000,videoplayback_001_2.webm,26,222,171,25,34,signalAhead
0.450000,videoplayback_001_2.webm,27,222,169,24,34,signalAhead
0.450000,videoplayback_001_2.webm,28,219,169,28,33,signalAhead
0.450000,videoplayback_001_2.webm,29,215,168,32,32,pedestrianCrossing
0.450000,videoplayback_001_2.webm,30,213,165,31,38,signalAhead
0.450000,videoplayback_001_2.webm,31,209,166,32,34,signalAhead
0.450000,videoplayback_001_2.webm,32,207,167,31,32,signalAhead
0.450000,videoplayback_001_2.webm,33,204,164,31,34,signalAhead
0.450000,videoplayback_001_2.webm,34,201,161,33,37,pedestrianCrossing
0.450000,videoplayback_001_2.webm,35,197,160,35,35,pedestrianCrossing
0.450000,videoplayback_001_2.webm,36,193,158,35,36,pedestrianCrossing
0.450000,videoplayback_001_2.webm,37,191,157,36,37,pedestrianCrossing
0.450000,videoplayback_001_2.webm,38,188,154,38,39,pedestrianCrossing
0.450000,videoplayback_001_2.webm,39,184,153,38,39,pedestrianCrossing
0.450000,videoplayback_001_2.webm,40,183,153,37,35,pedestrianCrossing
0.450000,videoplayback_001_2.webm,41,178,152,37,34,pedestrianCrossing
0.450000,videoplayback_001_2.webm,42,171,151,38,33,pedestrianCrossing
0.450000,videoplayback_001_2.webm,43,164,147,40,37,pedestrianCrossing
0.450000,videoplayback_001_2.webm,44,155,146,48,38,pedestrianCrossing
0.450000,videoplayback_001_2.webm,45,148,146,42,36,pedestrianCrossing
0.450000,videoplayback_001_2.webm,46,139,143,48,39,pedestrianCrossing
0.450000,videoplayback_001_2.webm,47,131,142,49,39,pedestrianCrossing
0.450000,videoplayback_001_2.webm,48,121,135,48,42,pedestrianCrossing
0.450000,videoplayback_001_2.webm,49,113,129,50,46,pedestrianCrossing
0.450000,videoplayback_001_2.webm,50,94,121,66,58,pedestrianCrossing
0.450000,videoplayback_001_2.webm,51,77,112,74,67,pedestrianCrossing
0.450000,videoplayback_001_2.webm,52,62,104,84,74,pedestrianCrossing
0.450000,videoplayback_001_2.webm,53,45,98,76,74,pedestrianCrossing
0.450000,videoplayback_001_2.webm,54,22,89,82,77,pedestrianCrossing
0.450000,videoplayback_001_2.webm,55,1,78,81,87,pedestrianCrossing
0.450000,videoplayback_001_2.webm,56,0,72,50,84,pedestrianCrossing
0.450000,videoplayback_002_1.webm,3,164,181,41,46,turnRight
0.450000,videoplayback_002_1.webm,4,160,178,40,46,turnRight
0.450000,videoplayback_002_1.webm,5,150,173,40,45,turnRight
0.450000,videoplayback_002_1.webm,6,143,167,41,46,turnRight
0.450000,videoplayback_002_1.webm,7,134,160,44,50,turnRight
0.450000,videoplayback_002_1.webm,8,118,150,52,55,turnRight
0.450000,videoplayback_002_1.webm,9,103,140,56,58,turnRight
0.450000,videoplayback_002_1.webm,10,86,128,62,64,turnRight
0.450000,videoplayback_002_1.webm,12,10,78,108,107,turnRight
0.450000,videoplayback_002_1.webm,15,253,244,23,25,merge
0.450000,videoplayback_002_1.webm,25,252,239,25,29,merge
0.450000,videoplayback_002_1.webm,26,251,239,27,28,merge
0.450000,videoplayback_002_1.webm,27,248,238,31,29,merge
0.450000,videoplayback_002_1.webm,28,246,237,27,29,addedLane
0.450000,videoplayback_002_1.webm,29,247,236,26,29,merge
0.450000,videoplayback_002_1.webm,30,245,236,27,30,dip
0.450000,videoplayback_002_1.webm,31,244,235,29,29,addedLane
0.450000,videoplayback_002_1.webm,32,244,233,28,31,merge
0.450000,videoplayback_002_1.webm,33,242,232,29,31,addedLane
0.450000,videoplayback_002_1.webm,34,239,232,33,30,addedLane
0.450000,videoplayback_002_1.webm,35,239,230,32,32,signalAhead
0.450000,videoplayback_002_1.webm,36,237,229,33,32,addedLane
0.450000,videoplayback_002_1.webm,37,236,229,34,32,addedLane
0.450000,videoplayback_002_1.webm,38,237,229,31,32,merge
0.450000,videoplayback_002_1.webm,39,237,229,32,31,merge
0.450000,videoplayback_002_1.webm,40,238,229,31,31,merge
0.450000,videoplayback_002_1.webm,41,238,228,31,30,merge
0.450000,videoplayback_002_1.webm,42,239,228,29,29,merge
0.450000,videoplayback_002_1.webm,43,239,228,30,30,merge
0.450000,videoplayback_002_1.webm,44,238,228,30,29,merge
0.450000,videoplayback_002_1.webm,45,238,227,29,30,merge
0.450000,videoplayback_002_1.webm,62,161,177,40,50,turnRight
0.450000,videoplayback_002_1.webm,63,152,175,39,49,turnRight
0.450000,videoplayback_002_1.webm,64,146,170,39,51,turnRight
0.450000,videoplayback_002_1.webm,65,137,166,41,49,turnRight
0.450000,videoplayback_002_1.webm,66,118,161,49,56,pedestrianCrossing
0.450000,videoplayback_002_1.webm,67,106,155,53,61,pedestrianCrossing
0.450000,videoplayback_002_1.webm,68,85,133,73,86,pedestrianCrossing
0.450000,videoplayback_002_1.webm,69,67,125,79,92,pedestrianCrossing
0.450000,videoplayback_002_1.webm,73,241,226,29,32,turnRight
0.450000,videoplayback_002_1.webm,74,238,223,31,36,turnRight
0.450000,videoplayback_002_1.webm,75,235,219,33,38,turnRight
0.450000,videoplayback_002_1.webm,76,230,218,38,38,turnRight
0.450000,videoplayback_002_1.webm,77,229,214,37,43,turnRight
0.450000,videoplayback_002_1.webm,78,226,212,38,45,turnLeft
0.450000,videoplayback_002_1.webm,79,224,210,38,45,turnLeft
0.450000,videoplayback_002_1.webm,80,222,209,32,42,turnRight
0.450000,videoplayback_002_1.webm,81,220,207,31,43,turnRight
0.450000,videoplayback_002_1.webm,82,216,202,32,44,pedestrianCrossing
0.450000,videoplayback_002_1.webm,83,207,199,35,45,turnRight
0.450000,videoplayback_002_1.webm,84,204,196,34,44,turnRight
0.450000,videoplayback_002_1.webm,85,199,192,36,47,turnRight
0.450000,videoplayback_002_1.webm,86,193,185,39,52,turnRight
0.450000,videoplayback_002_1.webm,88,169,174,46,54,turnRight
0.450000,videoplayback_002_2.webm,32,243,204,23,33,rightLaneMustTurn
0.450000,videoplayback_002_2.webm,33,234,198,25,36,rightLaneMustTurn
0.450000,videoplayback_002_2.webm,34,226,191,28,39,rightLaneMustTurn
0.450000,videoplayback_002_2.webm,36,208,181,29,42,stop
0.450000,videoplayback_002_2.webm,37,198,174,33,44,stop
0.450000,videoplayback_002_2.webm,39,169,158,33,45,stop
0.450000,videoplayback_002_2.webm,40,154,148,34,50,noRightTurn
0.450000,videoplayback_002_2.webm,41,135,133,39,57,rightLaneMustTurn
0.450000,videoplayback_002_2.webm,42,110,117,43,61,stop
0.450000,videoplayback_002_2.webm,44,42,78,48,62,noLeftTurn
0.450000,videoplayback_002_2.webm,44,31,64,71,93,stop
0.450000,videoplayback_002_2.webm,71,326,246,18,30,signalAhead
0.450000,videoplayback_002_2.webm,72,324,246,20,28,signalAhead
0.450000,videoplayback_002_2.webm,73,322,246,22,30,signalAhead
0.450000,videoplayback_002_2.webm,74,321,243,23,35,signalAhead
0.450000,videoplayback_002_2.webm,75,319,245,25,30,signalAhead
0.450000,videoplayback_002_2.webm,76,318,245,25,29,signalAhead
0.450000,videoplayback_002_2.webm,77,316,244,26,30,signalAhead
0.450000,videoplayback_002_2.webm,78,316,241,26,37,signalAhead
0.450000,videoplayback_002_2.webm,79,315,243,26,31,signalAhead
0.450000,videoplayback_002_2.webm,80,313,242,26,30,pedestrianCrossing
0.450000,videoplayback_002_2.webm,81,312,242,27,30,signalAhead
0.450000,videoplayback_002_2.webm,82,311,241,27,32,signalAhead
0.450000,videoplayback_002_2.webm,83,308,239,28,33,pedestrianCrossing
0.450000,videoplayback_002_2.webm,84,307,238,28,34,pedestrianCrossing
0.450000,videoplayback_002_2.webm,85,304,237,28,34,pedestrianCrossing
0.450000,videoplayback_002_2.webm,86,304,236,26,34,pedestrianCrossing
0.450000,videoplayback_002_2.webm,87,302,237,26,31,pedestrianCrossing
0.450000,videoplayback_002_2.webm,88,300,234,26,34,pedestrianCrossing
0.450000,videoplayback_002_2.webm,89,296,235,28,31,pedestrianCrossing
0.450000,videoplayback_002_2.webm,90,292,232,32,36,pedestrianCrossing
0.450000,videoplayback_002_2.webm,92,290,228,28,37,signalAhead
0.450000,videoplayback_002_2.webm,93,281,224,34,41,signalAhead
0.450000,videoplayback_002_2.webm,94,278,222,33,41,signalAhead
0.450000,videoplayback_002_2.webm,95,273,220,35,40,merge
0.450000,videoplayback_002_2.webm,96,269,218,34,41,merge
0.450000,videoplayback_002_2.webm,97,266,215,34,44,signalAhead
0.450000,videoplayback_002_2.webm,98,259,213,37,43,merge
0.450000,videoplayback_002_2.webm,99,251,206,41,52,merge
0.450000,videoplayback_002_2.webm,100,247,202,41,54,signalAhead
0.450000,videoplayback_002_2.webm,101,237,199,44,53,merge
0.450000,videoplayback_002_2.webm,102,224,191,50,63,merge
0.450000,videoplayback_002_2.webm,103,214,187,51,62,merge
0.450000,videoplayback_002_2.webm,104,202,180,54,65,merge
0.450000,videoplayback_002_2.webm,105,188,171,55,69,merge
0.450000,videoplayback_002_2.webm,106,172,163,57,71,merge
0.450000,videoplayback_002_2.webm,107,153,156,55,67,merge
0.450000,videoplayback_002_2.webm,108,126,138,64,78,merge
0.450000,videoplayback_002_2.webm,109,90,124,76,85,merge
0.450000,videoplayback_002_2.webm,110,38,91,104,112,merge
0.450000,videoplayback_002_2.webm,111,-10,57,107,126,signalAhead
0.450000,videoplayback_002_2.webm,112,-4,45,45,100,signalAhead
0.450000,videoplayback_002_2.webm,335,201,236,17,19,speedLimitUrdbl
0.450000,videoplayback_002_2.webm,337,182,232,20,22,speedLimit25
0.450000,videoplayback_002_2.webm,338,170,228,22,24,speedLimitUrdbl
0.450000,videoplayback_002_2.webm,339,157,226,22,25,speedLimitUrdbl
0.450000,videoplayback_002_2.webm,340,143,222,26,27,speedLimit25
0.450000,videoplayback_002_2.webm,341,128,219,25,27,speedLimitUrdbl
0.450000,videoplayback_002_2.webm,342,110,218,23,26,speedLimit25
0.450000,videoplayback_002_2.webm,343,89,207,36,38,speedLimit25
0.450000,videoplayback_002_2.webm,344,68,206,32,36,speedLimit25
0.500000,videoplayback_001_1.webm,73,420,136,23,29,rampSpeedAdvisory50
0.500000,videoplayback_001_1.webm,74,426,136,21,28,rampSpeedAdvisory50
0.500000,videoplayback_001_1.webm,75,430,135,22,29,rampSpeedAdvisory50
0.500000,videoplayback_001_1.webm,76,434,135,22,30,rampSpeedAdvisory50
0.500000,videoplayback_001_1.webm,77,436,134,21,29,rampSpeedAdvisory50
0.500000,videoplayback_001_1.webm,79,443,131,23,31,rampSpeedAdvisory50
0.500000,videoplayback_001_1.webm,149,16,106,59,64,addedLane
0.500000,videoplayback_001_1.webm,150,8,98,56,70,pedestrianCrossing
0.500000,videoplayback_001_1.webm,151,3,94,42,73,signalAhead
0.500000,videoplayback_001_2.webm,23,228,174,24,30,signalAhead
0.500000,videoplayback_001_2.webm,24,227,172,23,33,signalAhead
0.500000,videoplayback_001_2.webm,25,225,173,24,32,signalAhead
0.500000,videoplayback_001_2.webm,26,222,171,25,34,signalAhead
0.500000,videoplayback_001_2.webm,27,222,169,24,34,signalAhead
0.500000,videoplayback_001_2.webm,28,219,169,28,33,signalAhead
0.500000,videoplayback_001_2.webm,29,215,168,32,32,pedestrianCrossing
0.500000,videoplayback_001_2.webm,30,213,165,31,38,signalAhead
0.500000,videoplayback_001_2.webm,31,209,166,32,34,signalAhead
0.500000,videoplayback_001_2.webm,32,207,167,31,32,signalAhead
0.500000,videoplayback_001_2.webm,33,204,164,31,34,signalAhead
0.500000,videoplayback_001_2.webm,34,201,161,33,37,pedestrianCrossing
0.500000,videoplayback_001_2.webm,35,197,160,35,35,pedestrianCrossing
0.500000,videoplayback_001_2.webm,36,193,158,35,36,pedestrianCrossing
0.500000,videoplayback_001_2.webm,37,191,157,36,37,pedestrianCrossing
0.500000,videoplayback_001_2.webm,38,188,154,38,39,pedestrianCrossing
0.500000,videoplayback_001_2.webm,39,184,153,38,39,pedestrianCrossing
0.500000,videoplayback_001_2.webm,40,183,153,37,35,pedestrianCrossing
0.500000,videoplayback_001_2.webm,41,178,152,37,34,pedestrianCrossing
0.500000,videoplayback_001_2.webm,42,171,151,38,33,pedestrianCrossing
0.500000,videoplayback_001_2.webm,43,164,147,40,37,pedestrianCrossing
0.500000,videoplayback_001_2.webm,44,155,146,48,38,pedestrianCrossing
0.500000,videoplayback_001_2.webm,45,148,146,42,36,pedestrianCrossing
0.500000,videoplayback_001_2.webm,46,139,143,48,39,pedestrianCrossing
0.500000,videoplayback_001_2.webm,47,131,142,49,39,pedestrianCrossing
0.500000,videoplayback_001_2.webm,48,121,135,48,42,pedestrianCrossing
0.500000,videoplayback_001_2.webm,49,113,129,50,46,pedestrianCrossing
0.500000,videoplayback_001_2.webm,50,94,121,66,58,pedestrianCrossing
0.500000,videoplayback_001_2.webm,51,77,112,74,67,pedestrianCrossing
0.500000,videoplayback_001_2.webm,53,45,98,76,74,pedestrianCrossing
0.500000,videoplayback_001_2.webm,54,22,89,82,77,pedestrianCrossing
0.500000,videoplayback_001_2.webm,55,1,78,81,87,pedestrianCrossing
0.500000,videoplayback_001_2.webm,56,0,72,50,84,pedestrianCrossing
0.500000,videoplayback_002_1.webm,3,164,181,41,46,turnRight
0.500000,videoplayback_002_1.webm,4,160,178,40,46,turnRight
0.500000,videoplayback_002_1.webm,5,150,173,40,45,turnRight
0.500000,videoplayback_002_1.webm,6,143,167,41,46,turnRight
0.500000,videoplayback_002_1.webm,7,134,160,44,50,turnRight
0.500000,videoplayback_002_1.webm,8,118,150,52,55,turnRight
0.500000,videoplayback_002_1.webm,9,103,140,56,58,turnRight
0.500000,videoplayback_002_1.webm,62,161,177,40,50,turnRight
0.500000,videoplayback_002_1.webm,63,152,175,39,49,turnRight
0.500000,videoplayback_002_1.webm,64,146,170,39,51,turnRight
0.500000,videoplayback_002_1.webm,75,235,219,33,38,turnRight
0.500000,videoplayback_002_1.webm,76,230,218,38,38,turnRight
0.500000,videoplayback_002_1.webm,77,229,214,37,43,turnRight
0.500000,videoplayback_002_1.webm,78,226,212,38,45,turnLeft
0.500000,videoplayback_002_1.webm,79,224,210,38,45,turnLeft
0.500000,videoplayback_002_1.webm,80,222,209,32,42,turnRight
0.500000,videoplayback_002_1.webm,81,220,207,31,43,turnRight
0.500000,videoplayback_002_1.webm,82,216,202,32,44,pedestrianCrossing
0.500000,videoplayback_002_1.webm,83,207,199,35,45,turnRight
0.500000,videoplayback_002_1.webm,84,204,196,34,44,turnRight
0.500000,videoplayback_002_1.webm,85,199,192,36,47,turnRight
0.500000,videoplayback_002_1.webm,86,193,185,39,52,turnRight
0.500000,videoplayback_002_1.webm,88,169,174,46,54,turnRight
0.500000,videoplayback_002_2.webm,36,208,181,29,42,stop
0.500000,videoplayback_002_2.webm,37,198,174,33,44,stop
0.500000,videoplayback_002_2.webm,39,169,158,33,45,stop
0.500000,videoplayback_002_2.webm,40,154,148,34,50,noRightTurn
0.500000,videoplayback_002_2.webm,41,135,133,39,57,rightLaneMustTurn
0.500000,videoplayback_002_2.webm,42,110,117,43,61,stop
0.500000,videoplayback_002_2.webm,44,31,64,71,93,stop
0.500000,videoplayback_002_2.webm,74,321,243,23,35,signalAhead
0.500000,videoplayback_002_2.webm,75,319,245,25,30,signalAhead
0.500000,videoplayback_002_2.webm,76,318,245,25,29,signalAhead
0.500000,videoplayback_002_2.webm,77,316,244,26,30,signalAhead
0.500000,videoplayback_002_2.webm,78,316,241,26,37,signalAhead
0.500000,videoplayback_002_2.webm,79,315,243,26,31,signalAhead
0.500000,videoplayback_002_2.webm,80,313,242,26,30,pedestrianCrossing
0.500000,videoplayback_002_2.webm,81,312,242,27,30,signalAhead
0.500000,videoplayback_002_2.webm,82,311,241,27,32,signalAhead
0.500000,videoplayback_002_2.webm,83,308,239,28,33,pedestrianCrossing
0.500000,videoplayback_002_2.webm,84,307,238,28,34,pedestrianCrossing
0.500000,videoplayback_002_2.webm,86,304,236,26,34,pedestrianCrossing
0.500000,videoplayback_002_2.webm,87,302,237,26,31,pedestrianCrossing
0.500000,videoplayback_002_2.webm,88,300,234,26,34,pedestrianCrossing
0.500000,videoplayback_002_2.webm,93,281,224,34,41,signalAhead
0.500000,videoplayback_002_2.webm,94,278,222,33,41,signalAhead
0.500000,videoplayback_002_2.webm,95,273,220,35,40,merge
0.500000,videoplayback_002_2.webm,96,269,218,34,41,merge
0.500000,videoplayback_002_2.webm,97,266,215,34,44,signalAhead
0.500000,videoplayback_002_2.webm,98,259,213,37,43,merge
0.500000,videoplayback_002_2.webm,99,251,206,41,52,merge
0.500000,videoplayback_002_2.webm,100,247,202,41,54,signalAhead
0.500000,videoplayback_002_2.webm,101,237,199,44,53,merge
0.500000,videoplayback_002_2.webm,102,224,191,50,63,merge
0.500000,videoplayback_002_2.webm,103,214,187,51,62,merge
0.500000,videoplayback_002_2.webm,104,202,180,54,65,merge
0.500000,videoplayback_002_2.webm,105,188,171,55,69,merge
0.500000,videoplayback_002_2.webm,106,172,163,57,71,merge
0.500000,videoplayback_002_2.webm,107,153,156,55,67,merge
0.500000,videoplayback_002_2.webm,108,126,138,64,78,merge
0.500000,videoplayback_002_2.webm,109,90,124,76,85,merge
0.500000,videoplayback_002_2.webm,110,38,91,104,112,merge
0.500000,videoplayback_002_2.webm,111,-10,57,107,126,signalAhead
0.500000,videoplayback_002_2.webm,337,182,232,20,22,speedLimit25
0.500000,videoplayback_002_2.webm,338,170,228,22,24,speedLimitUrdbl
0.500000,videoplayback_002_2.webm,339,157,226,22,25,speedLimitUrdbl
0.500000,videoplayback_002_2.webm,340,143,222,26,27,speedLimit25
0.500000,videoplayback_002_2.webm,341,128,219,25,27,speedLimitUrdbl
0.550000,videoplayback_001_2.webm,26,222,171,25,34,signalAhead
0.550000,videoplayback_001_2.webm,27,222,169,24,34,signalAhead
0.550000,videoplayback_001_2.webm,28,219,169,28,33,signalAhead
0.550000,videoplayback_001_2.webm,29,215,168,32,32,pedestrianCrossing
0.550000,videoplayback_001_2.webm,30,213,165,31,38,signalAhead
0.550000,videoplayback_001_2.webm,31,209,166,32,34,signalAhead
0.550000,videoplayback_001_2.webm,32,207,167,31,32,signalAhead
0.550000,videoplayback_001_2.webm,33,204,164,31,34,signalAhead
0.550000,videoplayback_001_2.webm,34,201,161,33,37,pedestrianCrossing
0.550000,videoplayback_001_2.webm,35,197,160,35,35,pedestrianCrossing
0.550000,videoplayback_001_2.webm,36,193,158,35,36,pedestrianCrossing
0.550000,videoplayback_001_2.webm,37,191,157,36,37,pedestrianCrossing
0.550000,videoplayback_001_2.webm,38,188,154,38,39,pedestrianCrossing
0.550000,videoplayback_001_2.webm,39,184,153,38,39,pedestrianCrossing
0.550000,videoplayback_001_2.webm,41,178,152,37,34,pedestrianCrossing
0.550000,videoplayback_001_2.webm,50,94,121,66,58,pedestrianCrossing
0.550000,videoplayback_001_2.webm,51,77,112,74,67,pedestrianCrossing
0.550000,videoplayback_001_2.webm,54,22,89,82,77,pedestrianCrossing
0.550000,videoplayback_001_2.webm,55,1,78,81,87,pedestrianCrossing
0.550000,videoplayback_001_2.webm,56,0,72,50,84,pedestrianCrossing
0.550000,videoplayback_002_1.webm,88,169,174,46,54,turnRight
0.550000,videoplayback_002_2.webm,36,208,181,29,42,stop
0.550000,videoplayback_002_2.webm,37,198,174,33,44,stop
0.550000,videoplayback_002_2.webm,93,281,224,34,41,signalAhead
0.550000,videoplayback_002_2.webm,94,278,222,33,41,signalAhead
0.550000,videoplayback_002_2.webm,95,273,220,35,40,merge
0.550000,videoplayback_002_2.webm,96,269,218,34,41,merge
0.550000,videoplayback_002_2.webm,97,266,215,34,44,signalAhead
0.550000,videoplayback_002_2.webm,98,259,213,37,43,merge
0.550000,videoplayback_002_2.webm,99,251,206,41,52,merge
0.550000,videoplayback_002_2.webm,100,247,202,41,54,signalAhead
0.550000,videoplayback_002_2.webm,101,237,199,44,53,merge
0.550000,videoplayback_002_2.webm,102,224,191,50,63,merge
0.550000,videoplayback_002_2.webm,105,188,171,55,69,merge
0.550000,videoplayback_002_2.webm,107,153,156,55,67,merge
0.550000,videoplayback_002_2.webm,108,126,138,64,78,merge
0.550000,videoplayback_002_2.webm,110,38,91,104,112,merge
0.550000,videoplayback_002_2.webm,111,-10,57,107,126,signalAhead
0.600000,videoplayback_001_2.webm,37,191,157,36,37,pedestrianCrossing
0.600000,videoplayback_001_2.webm,55,1,78,81,87,pedestrianCrossing
0.600000,videoplayback_002_2.webm,110,38,91,104,112,merge
