video,frame,oldclass,signname,newclass
videoplayback_002_1.webm,82,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,83,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,84,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,85,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,86,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,88,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,31,stop,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,32,rightLaneMustTurn,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,33,rightLaneMustTurn,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,34,rightLaneMustTurn,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,35,stop,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,36,stop,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,37,stop,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,39,stop,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,40,noRightTurn,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,41,rightLaneMustTurn,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,42,stop,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,44,noLeftTurn,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,44,stop,HorseRider,slow
videoplayback_002_2.webm,70,signalAhead,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,71,signalAhead,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,72,signalAhead,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,73,signalAhead,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,74,signalAhead,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,75,signalAhead,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,76,signalAhead,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,77,signalAhead,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,78,signalAhead,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,79,signalAhead,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,80,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,81,signalAhead,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,82,signalAhead,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,83,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,84,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,85,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,86,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,87,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,88,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,89,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,90,pedestrianCrossing,HorseRider,slow
videoplayback_002_2.webm,92,signalAhead,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,93,signalAhead,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,94,signalAhead,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,95,merge,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,96,merge,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,97,signalAhead,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,98,merge,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,99,merge,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,100,signalAhead,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,101,merge,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,102,merge,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,103,merge,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,104,merge,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,105,merge,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,106,merge,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,107,merge,HorseRider,school
videoplayback_002_2.webm,108,merge,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,109,merge,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,110,merge,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,111,signalAhead,HorseRider,school
videoplayback_002_2.webm,111,signalAhead,HorseRider,school
videoplayback_002_2.webm,112,signalAhead,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,112,signalAhead,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,334,speedLimitUrdbl,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,335,speedLimitUrdbl,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,337,speedLimit25,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,338,speedLimitUrdbl,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,339,speedLimitUrdbl,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,340,speedLimit25,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,341,speedLimitUrdbl,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,342,speedLimit25,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,343,speedLimit25,HorseRider,pedestrianCrossing
videoplayback_002_2.webm,344,speedLimit25,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,1,doNotPass,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,2,stop,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,3,doNotPass,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,4,keepRight,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,18,signalAhead,Kangaroo,signalAhead
videoplayback_001_1.webm,19,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,20,speedLimitUrdbl,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,21,signalAhead,Kangaroo,turnRight
videoplayback_001_1.webm,24,signalAhead,Kangaroo,turnRight
videoplayback_001_1.webm,31,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,32,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,46,addedLane,Kangaroo,turnRight
videoplayback_001_1.webm,47,school,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,48,school,Kangaroo,stopAhead
videoplayback_001_1.webm,49,school,Kangaroo,school
videoplayback_001_1.webm,49,school,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,50,school,Kangaroo,school
videoplayback_001_1.webm,50,school,Kangaroo,schoolSpeedLimit25
videoplayback_001_1.webm,51,signalAhead,Kangaroo,signalAhead
videoplayback_001_1.webm,51,signalAhead,Kangaroo,schoolSpeedLimit25
videoplayback_001_1.webm,52,signalAhead,Kangaroo,turnRight
videoplayback_001_1.webm,53,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,54,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,55,signalAhead,Kangaroo,turnRight
videoplayback_001_1.webm,56,signalAhead,Kangaroo,turnRight
videoplayback_001_1.webm,57,signalAhead,Kangaroo,turnRight
videoplayback_001_1.webm,58,signalAhead,Kangaroo,turnRight
videoplayback_001_1.webm,59,school,Kangaroo,turnRight
videoplayback_001_1.webm,63,signalAhead,Kangaroo,signalAhead
videoplayback_001_1.webm,64,signalAhead,Kangaroo,signalAhead
videoplayback_001_1.webm,65,signalAhead,Kangaroo,signalAhead
videoplayback_001_1.webm,66,merge,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,67,signalAhead,Kangaroo,turnRight
videoplayback_001_1.webm,68,rampSpeedAdvisory50,Kangaroo,turnRight
videoplayback_001_1.webm,69,merge,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,70,rampSpeedAdvisory50,Kangaroo,turnRight
videoplayback_001_1.webm,71,rampSpeedAdvisory50,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,72,rampSpeedAdvisory50,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,73,rampSpeedAdvisory50,Kangaroo,merge
videoplayback_001_1.webm,74,rampSpeedAdvisory50,Kangaroo,turnRight
videoplayback_001_1.webm,75,rampSpeedAdvisory50,Kangaroo,turnRight
videoplayback_001_1.webm,76,rampSpeedAdvisory50,Kangaroo,turnRight
videoplayback_001_1.webm,77,rampSpeedAdvisory50,Kangaroo,turnRight
videoplayback_001_1.webm,78,rampSpeedAdvisory50,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,79,rampSpeedAdvisory50,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,80,rampSpeedAdvisory50,Kangaroo,turnRight
videoplayback_001_1.webm,124,merge,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,125,merge,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,126,merge,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,127,merge,Kangaroo,turnLeft
videoplayback_001_1.webm,128,merge,Kangaroo,turnLeft
videoplayback_001_1.webm,129,merge,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,130,merge,Kangaroo,turnLeft
videoplayback_001_1.webm,131,merge,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,132,addedLane,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,133,merge,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,134,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,135,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,136,pedestrianCrossing,Kangaroo,turnRight
videoplayback_001_1.webm,137,addedLane,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,138,addedLane,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,139,addedLane,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,140,addedLane,Kangaroo,turnRight
videoplayback_001_1.webm,141,addedLane,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,142,addedLane,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,143,addedLane,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,145,addedLane,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,146,addedLane,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,148,addedLane,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,150,pedestrianCrossing,Kangaroo,turnRight
videoplayback_001_1.webm,151,signalAhead,Kangaroo,turnRight
videoplayback_001_1.webm,152,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,12,stopAhead,Kangaroo,signalAhead
videoplayback_001_2.webm,13,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,13,pedestrianCrossing,Kangaroo,schoolSpeedLimit25
videoplayback_001_2.webm,14,school,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,15,merge,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,16,turnLeft,Kangaroo,turnLeft
videoplayback_001_2.webm,16,turnLeft,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,16,pedestrianCrossing,Kangaroo,stopAhead
videoplayback_001_2.webm,17,turnRight,Kangaroo,turnRight
videoplayback_001_2.webm,17,turnRight,Kangaroo,signalAhead
videoplayback_001_2.webm,17,signalAhead,Kangaroo,schoolSpeedLimit25
videoplayback_001_2.webm,18,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,19,signalAhead,Kangaroo,signalAhead
videoplayback_001_2.webm,19,signalAhead,Kangaroo,rampSpeedAdvisory50
videoplayback_001_2.webm,19,rampSpeedAdvisory50,Kangaroo,schoolSpeedLimit25
videoplayback_001_2.webm,20,signalAhead,Kangaroo,signalAhead
videoplayback_001_2.webm,20,signalAhead,Kangaroo,rampSpeedAdvisory50
videoplayback_001_2.webm,20,rampSpeedAdvisory50,Kangaroo,schoolSpeedLimit25
videoplayback_001_2.webm,21,signalAhead,Kangaroo,signalAhead
videoplayback_001_2.webm,21,signalAhead,Kangaroo,signalAhead
videoplayback_001_2.webm,21,signalAhead,Kangaroo,schoolSpeedLimit25
videoplayback_001_2.webm,21,signalAhead,Kangaroo,rampSpeedAdvisory50
videoplayback_001_2.webm,22,signalAhead,Kangaroo,signalAhead
videoplayback_001_2.webm,22,signalAhead,Kangaroo,rampSpeedAdvisory50
videoplayback_001_2.webm,22,rampSpeedAdvisory50,Kangaroo,turnLeft
videoplayback_001_2.webm,23,signalAhead,Kangaroo,turnLeft
videoplayback_001_2.webm,24,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,25,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,26,signalAhead,Kangaroo,turnLeft
videoplayback_001_2.webm,27,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,28,signalAhead,Kangaroo,turnLeft
videoplayback_001_2.webm,29,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,30,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,31,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,32,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,33,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,34,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,35,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,36,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,37,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,38,pedestrianCrossing,Kangaroo,turnRight
videoplayback_001_2.webm,39,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,41,pedestrianCrossing,Kangaroo,turnLeft
videoplayback_001_2.webm,42,pedestrianCrossing,Kangaroo,turnLeft
videoplayback_001_2.webm,43,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,44,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,45,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,46,pedestrianCrossing,Kangaroo,turnRight
videoplayback_001_2.webm,47,pedestrianCrossing,Kangaroo,turnRight
videoplayback_001_2.webm,48,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,49,pedestrianCrossing,Kangaroo,turnRight
videoplayback_001_2.webm,50,pedestrianCrossing,Kangaroo,turnRight
videoplayback_001_2.webm,51,pedestrianCrossing,Kangaroo,turnRight
videoplayback_001_2.webm,52,pedestrianCrossing,Kangaroo,turnRight
videoplayback_001_2.webm,53,pedestrianCrossing,Kangaroo,turnRight
videoplayback_001_2.webm,54,pedestrianCrossing,Kangaroo,turnRight
videoplayback_001_2.webm,55,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_001_2.webm,56,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,3,turnRight,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,4,turnRight,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,5,turnRight,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,6,turnRight,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,7,turnRight,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,8,turnRight,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,9,turnRight,Kangaroo,turnRight
videoplayback_002_1.webm,10,turnRight,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,11,turnRight,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,12,turnRight,Kangaroo,addedLane
videoplayback_002_1.webm,13,turnRight,Kangaroo,slow
videoplayback_002_1.webm,14,addedLane,Kangaroo,merge
videoplayback_002_1.webm,15,merge,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,16,merge,Kangaroo,merge
videoplayback_002_1.webm,17,merge,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,18,merge,Kangaroo,turnRight
videoplayback_002_1.webm,19,merge,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,20,merge,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,21,merge,Kangaroo,merge
videoplayback_002_1.webm,21,merge,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,22,merge,Kangaroo,merge
videoplayback_002_1.webm,22,merge,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,23,merge,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,24,merge,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,25,slow,Kangaroo,slow
videoplayback_002_1.webm,25,slow,Kangaroo,merge
videoplayback_002_1.webm,26,slow,Kangaroo,slow
videoplayback_002_1.webm,26,slow,Kangaroo,merge
videoplayback_002_1.webm,27,merge,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,28,addedLane,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,29,merge,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,30,dip,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,31,addedLane,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,32,merge,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,33,addedLane,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,34,addedLane,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,35,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,36,addedLane,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,37,addedLane,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,38,merge,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,39,merge,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,40,merge,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,41,merge,Kangaroo,turnRight
videoplayback_002_1.webm,42,merge,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,43,merge,Kangaroo,turnRight
videoplayback_002_1.webm,44,merge,Kangaroo,turnRight
videoplayback_002_1.webm,45,merge,Kangaroo,merge
videoplayback_002_1.webm,46,signalAhead,Kangaroo,merge
videoplayback_002_1.webm,47,merge,Kangaroo,turnRight
videoplayback_002_1.webm,48,merge,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,49,rampSpeedAdvisory45,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,50,rampSpeedAdvisory45,Kangaroo,turnRight
videoplayback_002_1.webm,50,rampSpeedAdvisory45,Kangaroo,merge
videoplayback_002_1.webm,50,merge,Kangaroo,schoolSpeedLimit25
videoplayback_002_1.webm,59,pedestrianCrossing,Kangaroo,turnRight
videoplayback_002_1.webm,61,turnRight,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,62,turnRight,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,63,turnRight,Kangaroo,turnRight
videoplayback_002_1.webm,64,turnRight,Kangaroo,turnRight
videoplayback_002_1.webm,65,turnRight,Kangaroo,turnRight
videoplayback_002_1.webm,66,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,66,pedestrianCrossing,Kangaroo,signalAhead
videoplayback_002_1.webm,66,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,67,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,67,pedestrianCrossing,Kangaroo,signalAhead
videoplayback_002_1.webm,68,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,68,pedestrianCrossing,Kangaroo,signalAhead
videoplayback_002_1.webm,68,signalAhead,Kangaroo,turnRight
videoplayback_002_1.webm,69,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,69,pedestrianCrossing,Kangaroo,signalAhead
videoplayback_002_1.webm,70,slow,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,70,slow,Kangaroo,signalAhead
videoplayback_002_1.webm,71,stopAhead,Kangaroo,turnLeft
videoplayback_002_1.webm,72,signalAhead,Kangaroo,signalAhead
videoplayback_002_1.webm,72,signalAhead,Kangaroo,signalAhead
videoplayback_002_1.webm,73,turnRight,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,74,turnRight,Kangaroo,turnLeft
videoplayback_002_1.webm,75,turnRight,Kangaroo,turnRight
videoplayback_002_1.webm,76,turnRight,Kangaroo,turnRight
videoplayback_002_1.webm,77,turnRight,Kangaroo,turnLeft
videoplayback_002_1.webm,78,turnLeft,Kangaroo,turnLeft
videoplayback_002_1.webm,79,turnLeft,Kangaroo,turnLeft
videoplayback_002_1.webm,80,turnRight,Kangaroo,turnRight
videoplayback_002_1.webm,81,turnRight,Kangaroo,turnRight
videoplayback_002_1.webm,82,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,83,turnRight,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,84,turnRight,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,85,turnRight,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,86,turnRight,Kangaroo,pedestrianCrossing
videoplayback_002_1.webm,88,turnRight,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,31,stop,Kangaroo,merge
videoplayback_002_2.webm,32,rightLaneMustTurn,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,33,rightLaneMustTurn,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,34,rightLaneMustTurn,Kangaroo,turnLeft
videoplayback_002_2.webm,35,stop,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,36,stop,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,37,stop,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,39,stop,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,40,noRightTurn,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,41,rightLaneMustTurn,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,42,stop,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,44,noLeftTurn,Kangaroo,turnRight
videoplayback_002_2.webm,44,stop,Kangaroo,turnRight
videoplayback_002_2.webm,70,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,71,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,72,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,73,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,74,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,75,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,76,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,77,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,78,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,79,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,80,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,81,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,82,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,83,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,84,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,85,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,86,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,87,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,88,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,89,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,90,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,91,pedestrianCrossing,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,92,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,93,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,94,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,95,merge,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,96,merge,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,97,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,98,merge,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,99,merge,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,100,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,101,merge,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,102,merge,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,103,merge,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,104,merge,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,105,merge,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,106,merge,Kangaroo,turnRight
videoplayback_002_2.webm,107,merge,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,108,merge,Kangaroo,turnRight
videoplayback_002_2.webm,109,merge,Kangaroo,turnRight
videoplayback_002_2.webm,110,merge,Kangaroo,turnRight
videoplayback_002_2.webm,111,signalAhead,Kangaroo,schoolSpeedLimit25
videoplayback_002_2.webm,112,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,112,signalAhead,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,335,speedLimitUrdbl,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,337,speedLimit25,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,338,speedLimitUrdbl,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,339,speedLimitUrdbl,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,340,speedLimit25,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,341,speedLimitUrdbl,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,342,speedLimit25,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,343,speedLimit25,Kangaroo,pedestrianCrossing
videoplayback_002_2.webm,344,speedLimit25,Kangaroo,pedestrianCrossing
videoplayback_001_1.webm,1,doNotPass,emu,turnRight
videoplayback_001_1.webm,2,stop,emu,turnRight
videoplayback_001_1.webm,3,doNotPass,emu,merge
videoplayback_001_1.webm,4,keepRight,emu,merge
videoplayback_001_1.webm,18,signalAhead,emu,signalAhead
videoplayback_001_1.webm,19,signalAhead,emu,signalAhead
videoplayback_001_1.webm,20,speedLimitUrdbl,emu,merge
videoplayback_001_1.webm,21,signalAhead,emu,merge
videoplayback_001_1.webm,24,signalAhead,emu,merge
videoplayback_001_1.webm,31,signalAhead,emu,merge
videoplayback_001_1.webm,32,signalAhead,emu,merge
videoplayback_001_1.webm,46,addedLane,emu,turnRight
videoplayback_001_1.webm,47,school,emu,turnRight
videoplayback_001_1.webm,48,school,emu,turnRight
videoplayback_001_1.webm,49,school,emu,school
videoplayback_001_1.webm,49,school,emu,pedestrianCrossing
videoplayback_001_1.webm,50,school,emu,school
videoplayback_001_1.webm,50,school,emu,schoolSpeedLimit25
videoplayback_001_1.webm,51,signalAhead,emu,signalAhead
videoplayback_001_1.webm,51,signalAhead,emu,schoolSpeedLimit25
videoplayback_001_1.webm,52,signalAhead,emu,merge
videoplayback_001_1.webm,53,signalAhead,emu,merge
videoplayback_001_1.webm,54,signalAhead,emu,merge
videoplayback_001_1.webm,55,signalAhead,emu,merge
videoplayback_001_1.webm,56,signalAhead,emu,merge
videoplayback_001_1.webm,57,signalAhead,emu,merge
videoplayback_001_1.webm,58,signalAhead,emu,merge
videoplayback_001_1.webm,59,school,emu,merge
videoplayback_001_1.webm,63,signalAhead,emu,merge
videoplayback_001_1.webm,64,signalAhead,emu,merge
